날짜,시도지역코드,발생건수(건)
20141020,45,2092
20141020,46,1647
20141020,47,2469
20141020,48,2831
20141020,49,609
20141020,99,42404
20141021,11,6044
20141021,26,2131
20141021,27,1810
20141021,28,1400
20141021,29,869
20141021,30,886
20141021,31,549
20141021,41,6760
20141021,42,975
20141021,43,1002
20141021,44,1245
20141021,45,1653
20141021,46,1259
20141021,47,1724
20141021,48,2100
20141021,49,511
20141021,99,30919
20141022,11,7320
20141022,26,2173
20141022,27,1766
20141022,28,1633
20141022,29,793
20141022,30,1093
20141022,31,558
20141022,41,7990
20141022,42,899
20141022,43,1128
20141022,44,1613
20141022,45,1616
20141022,46,1235
20141022,47,1845
20141022,48,2079
20141022,49,460
20141022,99,34205
20141023,11,6606
20141023,26,2451
20141023,27,1852
20141023,28,1430
20141023,29,814
20141023,30,1046
20141023,31,686
20141023,41,7524
20141023,42,1028
20141023,43,1050
20141023,44,1389
20141023,45,1531
20141023,46,1289
20141023,47,1923
20141023,48,2166
20141023,49,449
20141023,99,33243
20141024,11,7415
20141024,26,2538
20141024,27,1820
20141024,28,1602
20141024,29,906
20141024,30,1158
20141024,31,632
20141024,41,8201
20141024,42,1117
20141024,43,1152
20141024,44,1524
20141024,45,1659
20141024,46,1382
20141024,47,2004
20141024,48,2365
20141024,49,511
20141024,99,35994
20141025,11,5261
20141025,26,1803
20141025,27,1563
20141025,28,1245
20141025,29,694
20141025,30,876
20141025,31,525
20141025,41,6310
20141025,42,646
20141025,43,859
20141025,44,1079
20141025,45,1150
20141025,46,953
20141025,47,1413
20141025,48,1700
20141025,49,384
20141025,99,26467
20141026,11,220
20141026,26,58
20141026,27,59
20141026,28,64
20141026,29,43
20141026,30,31
20141026,31,30
20141026,41,375
20141026,42,36
20141026,43,51
20141026,44,58
20141026,45,42
20141026,46,49
20141026,47,41
20141026,48,31
20141026,49,31
20141026,99,1219
20141027,11,9155
20141027,26,3246
20141027,27,2473
20141027,28,2013
20141027,29,1149
20141027,30,1471
20141027,31,852
20141027,41,10397
20141027,42,1453
20141027,43,1477
20141027,44,1898
20141027,45,2076
20141027,46,1656
20141027,47,2589
20141027,48,3043
20141027,49,593
20141027,99,45554
20141028,11,7145
20141028,26,2335
20141028,27,1864
20141028,28,1632
20141028,29,874
20141028,30,1088
20141028,31,645
20141028,41,7909
20141028,42,1066
20141028,43,1073
20141028,44,1452
20141028,45,1599
20141028,46,1246
20141028,47,1881
20141028,48,2204
20141028,49,492
20141028,99,34509
20141029,11,7190
20141029,26,2323
20141029,27,1887
20141029,28,1668
20141029,29,842
20141029,30,1107
20141029,31,639
20141029,41,7826
20141029,42,1027
20141029,43,1090
20141029,44,1399
20141029,45,1544
20141029,46,1246
20141029,47,1933
20141029,48,2196
20141029,49,467
20141029,99,34388
20141030,11,7117
20141030,26,2267
20141030,27,1843
20141030,28,1506
20141030,29,775
20141030,30,1046
20141030,31,621
20141030,41,7966
20141030,42,1025
20141030,43,1045
20141030,44,1391
20141030,45,1537
20141030,46,1248
20141030,47,1854
20141030,48,2016
20141030,49,458
20141030,99,33718
20141031,11,7304
20141031,26,2063
20141031,27,1620
20141031,28,1658
20141031,29,689
20141031,30,939
20141031,31,554
20141031,41,7741
20141031,42,1030
20141031,43,1033
20141031,44,1327
20141031,45,1415
20141031,46,1290
20141031,47,1915
20141031,48,2079
20141031,49,480
20141031,99,33149
20141101,11,5517
20141101,26,1727
20141101,27,1602
20141101,28,1281
20141101,29,702
20141101,30,910
20141101,31,538
20141101,41,6591
20141101,42,710
20141101,43,926
20141101,44,1241
20141101,45,1107
20141101,46,986
20141101,47,1511
20141101,48,1690
20141101,49,377
20141101,99,27420
20141102,11,252
20141102,26,68
20141102,27,44
20141102,28,64
20141102,29,34
20141102,30,42
20141102,31,24
20141102,41,377
20141102,42,17
20141102,43,38
20141102,44,60
20141102,45,51
20141102,46,49
20141102,47,44
20141102,48,54
20141102,49,34
20141102,99,1252
20141103,11,9115
20141103,26,3086
20141103,27,2386
20141103,28,2146
20141103,29,1105
20141103,30,1418
20141103,31,857
20141103,41,10448
20141103,42,1421
20141103,43,1367
20141103,44,1898
20141103,45,2108
20141103,46,1628
20141103,47,2454
20141103,48,2884
20141103,49,643
20141103,99,44973
20141104,11,7201
20141104,26,2459
20141104,27,1888
20141104,28,1626
20141104,29,824
20141104,30,1093
20141104,31,667
20141104,41,7986
20141104,42,1115
20141104,43,1066
20141104,44,1441
20141104,45,1634
20141104,46,1294
20141104,47,2033
20141104,48,2249
20141104,49,533
20141104,99,35116
20141105,11,7035
20141105,26,2380
20141105,27,1931
20141105,28,1579
20141105,29,777
20141105,30,1059
20141105,31,647
20141105,41,7692
20141105,42,983
20141105,43,1010
20141105,44,1411
20141105,45,1491
20141105,46,1221
20141105,47,1838
20141105,48,2225
20141105,49,444
20141105,99,33732
20141106,11,6718
20141106,26,2390
20141106,27,1874
20141106,28,1535
20141106,29,761
20141106,30,1027
20141106,31,644
20141106,41,7366
20141106,42,1040
20141106,43,1022
20141106,44,1377
20141106,45,1455
20141106,46,1250
20141106,47,1859
20141106,48,2014
20141106,49,418
20141106,99,32760
20141107,11,7346
20141107,26,2420
20141107,27,1888
20141107,28,1622
20141107,29,863
20141107,30,1156
20141107,31,650
20141107,41,8055
20141107,42,1071
20141107,43,999
20141107,44,1369
20141107,45,1546
20141107,46,1311
20141107,47,1987
20141107,48,2353
20141107,49,486
20141107,99,35135
20141108,11,5329
20141108,26,1756
20141108,27,1576
20141108,28,1245
20141108,29,666
20141108,30,849
20141108,31,530
20141108,41,6312
20141108,42,649
20141108,43,829
20141108,44,1087
20141108,45,1097
20141108,46,981
20141108,47,1436
20141108,48,1619
20141108,49,363
20141108,99,26332
20141109,11,241
20141109,26,73
20141109,27,48
20141109,28,34
20141109,29,52
20141109,30,50
20141109,31,36
20141109,41,384
20141109,42,23
20141109,43,50
20141109,44,67
20141109,45,60
20141109,46,58
20141109,47,41
20141109,48,36
20141109,49,34
20141109,99,1288
20141110,11,9080
20141110,26,2955
20141110,27,2391
20141110,28,2082
20141110,29,1049
20141110,30,1327
20141110,31,818
20141110,41,10066
20141110,42,1267
20141110,43,1301
20141110,44,1775
20141110,45,1971
20141110,46,1587
20141110,47,2477
20141110,48,2854
20141110,49,554
20141110,99,43558
20141111,11,6941
20141111,26,2383
20141111,27,1914
20141111,28,1508
20141111,29,739
20141111,30,1069
20141111,31,651
20141111,41,7581
20141111,42,972
20141111,43,938
20141111,44,1353
20141111,45,1551
20141111,46,1151
20141111,47,1843
20141111,48,2107
20141111,49,501
20141111,99,33214
20141112,11,6523
20141112,26,2240
20141112,27,1828
20141112,28,1502
20141112,29,743
20141112,30,974
20141112,31,655
20141112,41,7229
20141112,42,1003
20141112,43,984
20141112,44,1360
20141112,45,1498
20141112,46,1152
20141112,47,1914
20141112,48,2270
20141112,49,490
20141112,99,32375
20141113,11,6070
20141113,26,2148
20141113,27,1733
20141113,28,1313
20141113,29,751
20141113,30,886
20141113,31,605
20141113,41,6942
20141113,42,943
20141113,43,965
20141113,44,1329
20141113,45,1246
20141113,46,1081
20141113,47,1827
20141113,48,1865
20141113,49,511
20141113,99,30223
20141114,11,7164
20141114,26,2415
20141114,27,1959
20141114,28,1579
20141114,29,761
20141114,30,1115
20141114,31,686
20141114,41,8057
20141114,42,1044
20141114,43,1107
20141114,44,1386
20141114,45,1508
20141114,46,1165
20141114,47,2017
20141114,48,2246
20141114,49,516
20141114,99,34731
20141115,11,5299
20141115,26,1797
20141115,27,1520
20141115,28,1246
20141115,29,670
20141115,30,836
20141115,31,577
20141115,41,6248
20141115,42,679
20141115,43,827
20141115,44,1064
20141115,45,1045
20141115,46,834
20141115,47,1536
20141115,48,1657
20141115,49,334
20141115,99,26175
20141116,11,225
20141116,26,71
20141116,27,60
20141116,28,90
20141116,29,32
20141116,30,52
20141116,31,35
20141116,41,389
20141116,42,33
20141116,43,55
20141116,44,64
20141116,45,54
20141116,46,53
20141116,47,39
20141116,48,53
20141116,49,31
20141116,99,1339
20141117,11,8919
20141117,26,3034
20141117,27,2410
20141117,28,2072
20141117,29,1074
20141117,30,1401
20141117,31,900
20141117,41,10015
20141117,42,1284
20141117,43,1377
20141117,44,1852
20141117,45,1930
20141117,46,1614
20141117,47,2536
20141117,48,2942
20141117,49,611
20141117,99,43983
20141118,11,6701
20141118,26,2326
20141118,27,1874
20141118,28,1543
20141118,29,778
20141118,30,1031
20141118,31,662
20141118,41,7446
20141118,42,1047
20141118,43,1034
20141118,44,1337
20141118,45,1494
20141118,46,1201
