날짜,시도지역코드,발생건수(건)
20150411,43,1455
20150411,44,1993
20150411,45,1586
20150411,46,2036
20150411,47,2553
20150411,48,3321
20150411,49,487
20150411,99,46928
20150412,11,422
20150412,26,103
20150412,27,42
20150412,28,101
20150412,29,60
20150412,30,154
20150412,31,74
20150412,41,876
20150412,42,44
20150412,43,103
20150412,44,170
20150412,45,66
20150412,46,123
20150412,47,111
20150412,48,146
20150412,49,38
20150412,99,2635
20150413,11,13938
20150413,26,4751
20150413,27,3706
20150413,28,4384
20150413,29,2236
20150413,30,2250
20150413,31,1467
20150413,41,16829
20150413,42,2300
20150413,43,2352
20150413,44,3250
20150413,45,2786
20150413,46,3471
20150413,47,3921
20150413,48,5091
20150413,49,756
20150413,99,73505
20150414,11,9700
20150414,26,3757
20150414,27,3079
20150414,28,3073
20150414,29,1535
20150414,30,1777
20150414,31,1188
20150414,41,11839
20150414,42,1676
20150414,43,1701
20150414,44,2470
20150414,45,2149
20150414,46,2499
20150414,47,3130
20150414,48,4050
20150414,49,557
20150414,99,54192
20150415,11,9549
20150415,26,3434
20150415,27,2742
20150415,28,3047
20150415,29,1473
20150415,30,1622
20150415,31,1095
20150415,41,11761
20150415,42,1665
20150415,43,1567
20150415,44,2344
20150415,45,1875
20150415,46,2328
20150415,47,2894
20150415,48,3665
20150415,49,532
20150415,99,51600
20150416,11,8213
20150416,26,3267
20150416,27,2420
20150416,28,2541
20150416,29,1328
20150416,30,1456
20150416,31,1015
20150416,41,10004
20150416,42,1362
20150416,43,1350
20150416,44,1993
20150416,45,1698
20150416,46,2242
20150416,47,2648
20150416,48,3550
20150416,49,547
20150416,99,45646
20150417,11,10509
20150417,26,3791
20150417,27,3128
20150417,28,3206
20150417,29,1553
20150417,30,1815
20150417,31,1267
20150417,41,12504
20150417,42,1812
20150417,43,1770
20150417,44,2368
20150417,45,1995
20150417,46,2383
20150417,47,3130
20150417,48,3846
20150417,49,585
20150417,99,55678
20150418,11,8303
20150418,26,2957
20150418,27,2728
20150418,28,2827
20150418,29,1441
20150418,30,1593
20150418,31,1048
20150418,41,10714
20150418,42,1365
20150418,43,1389
20150418,44,2001
20150418,45,1532
20150418,46,2024
20150418,47,2529
20150418,48,3357
20150418,49,495
20150418,99,46322
20150419,11,494
20150419,26,175
20150419,27,55
20150419,28,169
20150419,29,56
20150419,30,130
20150419,31,102
20150419,41,884
20150419,42,54
20150419,43,104
20150419,44,154
20150419,45,82
20150419,46,125
20150419,47,114
20150419,48,173
20150419,49,50
20150419,99,2922
20150420,11,13355
20150420,26,4594
20150420,27,3686
20150420,28,4116
20150420,29,2027
20150420,30,2246
20150420,31,1466
20150420,41,15958
20150420,42,2351
20150420,43,2323
20150420,44,3177
20150420,45,2719
20150420,46,3412
20150420,47,4168
20150420,48,4905
20150420,49,753
20150420,99,71276
20150421,11,9976
20150421,26,3670
20150421,27,2970
20150421,28,3120
20150421,29,1558
20150421,30,1664
20150421,31,1193
20150421,41,12017
20150421,42,1688
20150421,43,1555
20150421,44,2420
20150421,45,1953
20150421,46,2358
20150421,47,3140
20150421,48,4042
20150421,49,567
20150421,99,53902
20150422,11,9651
20150422,26,3544
20150422,27,2856
20150422,28,2873
20150422,29,1412
20150422,30,1597
20150422,31,1242
20150422,41,11270
20150422,42,1503
20150422,43,1614
20150422,44,2239
20150422,45,1816
20150422,46,2303
20150422,47,2832
20150422,48,3737
20150422,49,522
20150422,99,51027
20150423,11,9584
20150423,26,3453
20150423,27,2719
20150423,28,2935
20150423,29,1483
20150423,30,1633
20150423,31,1129
20150423,41,11053
20150423,42,1559
20150423,43,1487
20150423,44,2220
20150423,45,1877
20150423,46,2274
20150423,47,3018
20150423,48,3743
20150423,49,561
20150423,99,50740
20150424,11,11326
20150424,26,3994
20150424,27,3322
20150424,28,3486
20150424,29,1658
20150424,30,2007
20150424,31,1348
20150424,41,13375
20150424,42,1993
20150424,43,1850
20150424,44,2624
20150424,45,2188
20150424,46,2645
20150424,47,3441
20150424,48,4211
20150424,49,605
20150424,99,60085
20150425,11,9119
20150425,26,3101
20150425,27,2855
20150425,28,2952
20150425,29,1474
20150425,30,1662
20150425,31,1058
20150425,41,11536
20150425,42,1402
20150425,43,1527
20150425,44,2082
20150425,45,1635
20150425,46,2083
20150425,47,2747
20150425,48,3578
20150425,49,489
20150425,99,49313
20150426,11,526
20150426,26,143
20150426,27,65
20150426,28,147
20150426,29,56
20150426,30,202
20150426,31,76
20150426,41,987
20150426,42,44
20150426,43,141
20150426,44,231
20150426,45,100
20150426,46,155
20150426,47,149
20150426,48,148
20150426,49,43
20150426,99,3213
20150427,11,16270
20150427,26,5877
20150427,27,4965
20150427,28,4792
20150427,29,2520
20150427,30,2900
20150427,31,1962
20150427,41,19853
20150427,42,2794
20150427,43,2962
20150427,44,3929
20150427,45,3130
20150427,46,3890
20150427,47,5091
20150427,48,6308
20150427,49,936
20150427,99,88200
20150428,11,12305
20150428,26,4372
20150428,27,3679
20150428,28,3579
20150428,29,1769
20150428,30,2072
20150428,31,1570
20150428,41,14964
20150428,42,2117
20150428,43,2107
20150428,44,2958
20150428,45,2359
20150428,46,2765
20150428,47,3878
20150428,48,4733
20150428,49,760
20150428,99,66003
20150429,11,10537
20150429,26,3474
20150429,27,3023
20150429,28,3130
20150429,29,1608
20150429,30,1945
20150429,31,1285
20150429,41,12588
20150429,42,1892
20150429,43,1946
20150429,44,2763
20150429,45,2226
20150429,46,2752
20150429,47,3371
20150429,48,3825
20150429,49,631
20150429,99,57006
20150430,11,11560
20150430,26,3848
20150430,27,3103
20150430,28,3375
20150430,29,1633
20150430,30,1994
20150430,31,1235
20150430,41,13622
20150430,42,1854
20150430,43,1938
20150430,44,2835
20150430,45,2254
20150430,46,2614
20150430,47,3345
20150430,48,4526
20150430,49,606
20150430,99,60352
20150501,11,11198
20150501,26,3610
20150501,27,3420
20150501,28,3383
20150501,29,1660
20150501,30,2038
20150501,31,1250
20150501,41,14104
20150501,42,1976
20150501,43,2002
20150501,44,2861
20150501,45,2198
20150501,46,2507
20150501,47,3456
20150501,48,3997
20150501,49,439
20150501,99,60114
20150502,11,9233
20150502,26,3158
20150502,27,2994
20150502,28,3062
20150502,29,1545
20150502,30,1903
20150502,31,1063
20150502,41,12291
20150502,42,1574
20150502,43,1889
20150502,44,2509
20150502,45,1801
20150502,46,2226
20150502,47,2840
20150502,48,3631
20150502,49,536
20150502,99,52275
20150503,11,584
20150503,26,181
20150503,27,64
20150503,28,251
20150503,29,58
20150503,30,309
20150503,31,55
20150503,41,1060
20150503,42,102
20150503,43,227
20150503,44,286
20150503,45,105
20150503,46,141
20150503,47,164
20150503,48,286
20150503,49,61
20150503,99,3935
20150504,11,17780
20150504,26,6189
20150504,27,5377
20150504,28,5657
20150504,29,2883
20150504,30,3731
20150504,31,2100
20150504,41,23408
20150504,42,3413
20150504,43,3875
20150504,44,5283
20150504,45,3867
20150504,46,4112
20150504,47,5881
20150504,48,7219
20150504,49,908
20150504,99,101709
20150505,11,661
20150505,26,433
20150505,27,458
20150505,28,307
20150505,29,114
20150505,30,327
20150505,31,154
20150505,41,1250
20150505,42,146
20150505,43,354
20150505,44,455
20150505,45,186
20150505,46,390
20150505,47,441
20150505,48,513
20150505,49,109
20150505,99,6300
20150506,11,17098
20150506,26,5782
20150506,27,4946
20150506,28,5031
20150506,29,2488
20150506,30,3309
20150506,31,1918
20150506,41,20554
20150506,42,2811
20150506,43,3382
20150506,44,4673
20150506,45,3372
20150506,46,3625
20150506,47,5107
20150506,48,6406
20150506,49,858
20150506,99,91381
20150507,11,13249
20150507,26,4248
20150507,27,3811
20150507,28,4056
20150507,29,1944
20150507,30,2615
20150507,31,1378
20150507,41,16148
20150507,42,2134
20150507,43,2466
20150507,44,3427
20150507,45,2711
20150507,46,2828
20150507,47,4044
20150507,48,5023
20150507,49,767
20150507,99,70871
20150508,11,14001
20150508,26,4560
20150508,27,3909
20150508,28,4083
20150508,29,2129
20150508,30,2657
20150508,31,1532
20150508,41,16806
20150508,42,2346
20150508,43,2594
20150508,44,3593
20150508,45,2758
20150508,46,2838
20150508,47,3990
20150508,48,4891
20150508,49,754
20150508,99,73464
20150509,11,11172
20150509,26,3790
20150509,27,3436
20150509,28,3580
20150509,29,1818
20150509,30,2271
20150509,31,1235
20150509,41,14210
20150509,42,1748
20150509,43,2106
20150509,44,2927
20150509,45,2136
20150509,46,2326
20150509,47,3275
20150509,48,4352
20150509,49,659
20150509,99,61061
20150510,11,560
20150510,26,174
20150510,27,69
20150510,28,202
20150510,29,68
20150510,30,263
20150510,31,81
20150510,41,1084
20150510,42,35
20150510,43,175
20150510,44,253
20150510,45,89
20150510,46,137
20150510,47,131
20150510,48,166
20150510,49,61
20150510,99,3549
20150511,11,16789
20150511,26,5870
20150511,27,4829
20150511,28,5232
20150511,29,2507
20150511,30,3466
20150511,31,1780
20150511,41,20476
20150511,42,2852
20150511,43,3448
20150511,44,4885
20150511,45,3502
20150511,46,3611
20150511,47,5131
20150511,48,6155
20150511,49,933
20150511,99,91487
20150512,11,11846
20150512,26,4293
20150512,27,3540
20150512,28,3618
20150512,29,1916
20150512,30,2307
20150512,31,1343
20150512,41,14267
20150512,42,2104
20150512,43,2424
20150512,44,3274
20150512,45,2547
20150512,46,2865
20150512,47,3786
20150512,48,4624
20150512,49,813
20150512,99,65586
20150513,11,10974
20150513,26,4038
20150513,27,3319
20150513,28,3429
20150513,29,1683
20150513,30,2164
20150513,31,1383
20150513,41,13587
20150513,42,1914
20150513,43,2198
20150513,44,2908
20150513,45,2052
20150513,46,2515
20150513,47,3294
20150513,48,4406
20150513,49,675
20150513,99,60567
20150514,11,11038
20150514,26,3794
20150514,27,3190
20150514,28,3321
20150514,29,1704
20150514,30,2113
20150514,31,1239
20150514,41,13026
20150514,42,1745
20150514,43,2089
20150514,44,2961
20150514,45,2291
20150514,46,2395
20150514,47,3364
20150514,48,4142
20150514,49,700
20150514,99,59132
20150515,11,11979
20150515,26,4280
20150515,27,3772
20150515,28,3729
20150515,29,1869
20150515,30,2337
20150515,31,1405
20150515,41,14345
20150515,42,2139
20150515,43,2260
20150515,44,3276
20150515,45,2649
20150515,46,2789
20150515,47,3773
20150515,48,4595
20150515,49,741
20150515,99,65955
20150516,11,9249
20150516,26,3264
20150516,27,2981
20150516,28,3114
20150516,29,1666
20150516,30,1854
20150516,31,1034
20150516,41,11976
20150516,42,1517
20150516,43,1805
20150516,44,2425
20150516,45,1920
20150516,46,2358
20150516,47,2966
20150516,48,3796
20150516,49,654
20150516,99,52600
20150517,11,516
20150517,26,183
20150517,27,76
20150517,28,248
20150517,29,53
20150517,30,189
20150517,31,101
20150517,41,997
20150517,42,62
20150517,43,151
20150517,44,269
20150517,45,82
20150517,46,143
20150517,47,129
20150517,48,193
20150517,49,54
20150517,99,3447
20150518,11,15817
20150518,26,4778
20150518,27,4354
20150518,28,4840
20150518,29,2525
20150518,30,3052
20150518,31,1553
20150518,41,19298
20150518,42,2824
20150518,43,3036
20150518,44,4065
20150518,45,3302
20150518,46,3623
20150518,47,4436
20150518,48,5681
20150518,49,993
20150518,99,84206
20150519,11,11054
20150519,26,4365
20150519,27,3572
20150519,28,3198
20150519,29,1885
20150519,30,2138
20150519,31,1343
20150519,41,13131
20150519,42,1980
20150519,43,2206
20150519,44,2805
20150519,45,2359
20150519,46,2632
20150519,47,3472
20150519,48,4601
20150519,49,764
20150519,99,61529
20150520,11,10828
20150520,26,3865
20150520,27,3176
20150520,28,3139
20150520,29,1676
20150520,30,1997
20150520,31,1267
20150520,41,12782
20150520,42,1866
20150520,43,1963
20150520,44,2612
20150520,45,2089
20150520,46,2462
20150520,47,3363
20150520,48,4235
20150520,49,661
20150520,99,58003
20150521,11,10474
20150521,26,3708
20150521,27,2990
20150521,28,3155
20150521,29,1637
20150521,30,1936
20150521,31,1201
20150521,41,12506
20150521,42,1689
20150521,43,1808
20150521,44,2625
20150521,45,2038
20150521,46,2366
20150521,47,3142
20150521,48,4188
20150521,49,663
20150521,99,56143
20150522,11,12700
20150522,26,4504
20150522,27,3765
20150522,28,3505
20150522,29,1881
20150522,30,2205
20150522,31,1410
20150522,41,14615
20150522,42,2236
20150522,43,2266
20150522,44,2974
20150522,45,2529
20150522,46,2739
20150522,47,3661
20150522,48,4633
20150522,49,840
20150522,99,66483
20150523,11,9792
20150523,26,3502
20150523,27,3248
20150523,28,3253
20150523,29,1804
20150523,30,1959
20150523,31,1163
20150523,41,12579
20150523,42,1528
20150523,43,1800
20150523,44,2471
20150523,45,1927
20150523,46,2372
20150523,47,3168
20150523,48,4041
20150523,49,625
20150523,99,55248
20150524,11,453
20150524,26,143
20150524,27,72
20150524,28,173
20150524,29,76
20150524,30,174
20150524,31,87
20150524,41,1007
20150524,42,72
20150524,43,125
20150524,44,191
20150524,45,98
20150524,46,145
20150524,47,143
20150524,48,202
20150524,49,73
20150524,99,3235
20150525,11,887
20150525,26,587
20150525,27,658
20150525,28,446
20150525,29,232
20150525,30,432
20150525,31,229
20150525,41,2055
20150525,42,223
20150525,43,408
20150525,44,543
20150525,45,337
20150525,46,601
20150525,47,569
20150525,48,714
20150525,49,146
20150525,99,9069
20150526,11,18707
20150526,26,6982
20150526,27,5490
20150526,28,5582
20150526,29,3063
20150526,30,3266
20150526,31,2193
20150526,41,22471
20150526,42,3374
20150526,43,3376
20150526,44,4479
20150526,45,3701
20150526,46,4574
20150526,47,5580
20150526,48,7411
20150526,49,1174
20150526,99,101447
20150527,11,12805
20150527,26,4901
20150527,27,3913
20150527,28,3990
20150527,29,2054
20150527,30,2178
20150527,31,1653
20150527,41,15457
20150527,42,2149
20150527,43,2180
20150527,44,3186
20150527,45,2490
20150527,46,3176
20150527,47,3916
20150527,48,5292
20150527,49,818
20150527,99,70179
20150528,11,12092
20150528,26,4319
20150528,27,3504
20150528,28,3657
20150528,29,1961
20150528,30,2158
20150528,31,1422
20150528,41,14658
20150528,42,1895
20150528,43,1966
20150528,44,2941
20150528,45,2532
20150528,46,2934
20150528,47,3545
20150528,48,4732
20150528,49,774
20150528,99,65113
20150529,11,13606
20150529,26,4902
20150529,27,3828
20150529,28,3935
20150529,29,2095
20150529,30,2258
20150529,31,1529
20150529,41,16134
20150529,42,2324
20150529,43,2272
20150529,44,3154
20150529,45,2666
20150529,46,3147
20150529,47,3905
20150529,48,5065
20150529,49,831
20150529,99,71674
20150530,11,10224
20150530,26,3735
20150530,27,3226
20150530,28,3478
20150530,29,1890
20150530,30,1896
20150530,31,1222
20150530,41,13232
20150530,42,1647
20150530,43,1958
20150530,44,2553
20150530,45,2020
20150530,46,2732
20150530,47,3250
20150530,48,4329
20150530,49,703
20150530,99,58112
20150531,11,512
20150531,26,211
20150531,27,81
20150531,28,238
20150531,29,64
20150531,30,225
20150531,31,89
20150531,41,1050
20150531,42,80
20150531,43,139
20150531,44,198
20150531,45,111
20150531,46,141
20150531,47,120
20150531,48,215
20150531,49,61
20150531,99,3537
20150601,11,16331
20150601,26,6115
20150601,27,4836
20150601,28,4945
20150601,29,2735
20150601,30,2859
20150601,31,1947
20150601,41,19354
20150601,42,2794
20150601,43,2807
20150601,44,3894
20150601,45,3346
20150601,46,3901
20150601,47,5054
20150601,48,6577
20150601,49,1000
20150601,99,88514
20150602,11,12190
20150602,26,4641
20150602,27,3631
20150602,28,3604
20150602,29,1990
20150602,30,2047
20150602,31,1369
20150602,41,14306
20150602,42,2016
20150602,43,2045
20150602,44,2904
20150602,45,2441
20150602,46,2970
20150602,47,3664
20150602,48,4793
20150602,49,836
20150602,99,65458
20150603,11,10789
20150603,26,4210
20150603,27,3345
20150603,28,3246
20150603,29,1725
20150603,30,1758
20150603,31,1345
20150603,41,12590
20150603,42,1875
20150603,43,1751
20150603,44,2413
20150603,45,2081
20150603,46,2810
20150603,47,3325
20150603,48,4563
20150603,49,772
20150603,99,58612
20150604,11,10622
20150604,26,3918
20150604,27,3096
20150604,28,3124
20150604,29,1740
20150604,30,1670
20150604,31,1170
20150604,41,11856
20150604,42,1664
20150604,43,1688
20150604,44,2294
20150604,45,2162
20150604,46,2709
20150604,47,3174
20150604,48,4214
20150604,49,660
20150604,99,55779
20150605,11,11621
20150605,26,4238
20150605,27,3327
20150605,28,3668
20150605,29,2066
20150605,30,1904
20150605,31,1279
20150605,41,13291
20150605,42,2121
20150605,43,1954
20150605,44,2562
20150605,45,2363
20150605,46,3165
20150605,47,3415
20150605,48,4500
20150605,49,804
20150605,99,62299
20150606,11,947
20150606,26,796
20150606,27,870
20150606,28,469
20150606,29,283
20150606,30,330
20150606,31,295
20150606,41,1781
20150606,42,223
20150606,43,386
20150606,44,515
20150606,45,407
20150606,46,687
20150606,47,746
20150606,48,836
20150606,49,160
20150606,99,9733
20150607,11,482
20150607,26,202
20150607,27,76
20150607,28,167
20150607,29,62
20150607,30,156
20150607,31,88
20150607,41,813
20150607,42,70
20150607,43,127
20150607,44,185
20150607,45,75
20150607,46,155
20150607,47,112
20150607,48,216
20150607,49,61
20150607,99,3048
20150608,11,15756
20150608,26,5616
20150608,27,4573
20150608,28,4873
20150608,29,2639
20150608,30,2554
20150608,31,1736
20150608,41,18317
20150608,42,2765
20150608,43,2755
20150608,44,3515
20150608,45,3220
20150608,46,3926
20150608,47,4741
20150608,48,6046
20150608,49,1097
20150608,99,84148
20150609,11,10443
20150609,26,3953
20150609,27,3200
20150609,28,3280
20150609,29,1830
20150609,30,1618
20150609,31,1271
20150609,41,12331
20150609,42,1814
20150609,43,1796
20150609,44,2373
20150609,45,2115
20150609,46,2766
20150609,47,3282
20150609,48,4304
20150609,49,790
20150609,99,57177
20150610,11,9133
20150610,26,3656
20150610,27,2994
20150610,28,2947
20150610,29,1653
20150610,30,1467
20150610,31,1178
20150610,41,10845
20150610,42,1582
20150610,43,1532
20150610,44,2229
20150610,45,1830
20150610,46,2666
20150610,47,2999
20150610,48,4136
20150610,49,687
20150610,99,51542
20150611,11,9182
20150611,26,3421
20150611,27,2800
20150611,28,3031
20150611,29,1619
20150611,30,1436
20150611,31,1053
20150611,41,10853
20150611,42,1499
20150611,43,1429
20150611,44,2153
20150611,45,1782
20150611,46,2639
20150611,47,2924
20150611,48,3691
20150611,49,724
20150611,99,50244
20150612,11,10466
20150612,26,4004
20150612,27,3128
20150612,28,3309
20150612,29,1725
20150612,30,1606
20150612,31,1256
20150612,41,12329
20150612,42,1788
20150612,43,1769
20150612,44,2332
20150612,45,2150
20150612,46,2714
20150612,47,3268
20150612,48,3973
20150612,49,775
20150612,99,56604
20150613,11,8472
20150613,26,2955
20150613,27,2803
20150613,28,2893
20150613,29,1556
20150613,30,1327
20150613,31,996
20150613,41,10264
20150613,42,1242
20150613,43,1451
20150613,44,1900
20150613,45,1633
20150613,46,2280
20150613,47,2593
20150613,48,3372
20150613,49,709
20150613,99,46459
20150614,11,361
20150614,26,107
20150614,27,50
20150614,28,135
20150614,29,79
20150614,30,80
20150614,31,87
20150614,41,798
20150614,42,60
20150614,43,112
20150614,44,147
20150614,45,72
20150614,46,145
20150614,47,97
20150614,48,164
20150614,49,83
20150614,99,2577
20150615,11,13588
20150615,26,4940
20150615,27,4227
20150615,28,4354
20150615,29,2449
20150615,30,2213
20150615,31,1634
20150615,41,16802
20150615,42,2244
20150615,43,2478
20150615,44,3353
20150615,45,2893
20150615,46,4041
20150615,47,4220
20150615,48,5799
20150615,49,1239
20150615,99,76489
20150616,11,10254
20150616,26,3666
20150616,27,3049
20150616,28,3272
20150616,29,1907
20150616,30,1590
20150616,31,1188
20150616,41,12268
20150616,42,1629
20150616,43,1807
20150616,44,2531
20150616,45,2109
20150616,46,2994
20150616,47,3089
20150616,48,4124
20150616,49,965
20150616,99,56452
20150617,11,9052
20150617,26,3414
20150617,27,2780
20150617,28,3048
20150617,29,1599
20150617,30,1486
20150617,31,1120
20150617,41,11292
20150617,42,1565
20150617,43,1741
20150617,44,2259
20150617,45,1892
20150617,46,2660
20150617,47,2930
20150617,48,3940
20150617,49,703
20150617,99,51492
20150618,11,9176
20150618,26,3343
20150618,27,2542
20150618,28,2935
20150618,29,1586
20150618,30,1460
20150618,31,1072
20150618,41,11030
20150618,42,1463
20150618,43,1567
20150618,44,2329
20150618,45,2051
20150618,46,2615
20150618,47,2802
20150618,48,3847
20150618,49,743
20150618,99,50567
20150619,11,10469
20150619,26,3713
20150619,27,3082
20150619,28,3461
20150619,29,1872
20150619,30,1671
20150619,31,1234
20150619,41,12854
20150619,42,1731
20150619,43,1825
20150619,44,2591
20150619,45,2185
20150619,46,3032
20150619,47,3097
20150619,48,4158
20150619,49,745
20150619,99,57729
20150620,11,7820
20150620,26,3009
20150620,27,2485
20150620,28,2856
20150620,29,1616
20150620,30,1498
20150620,31,1002
20150620,41,10449
20150620,42,1303
20150620,43,1497
20150620,44,2031
20150620,45,1730
20150620,46,2450
20150620,47,2381
20150620,48,3542
20150620,49,658
20150620,99,46334
20150621,11,377
20150621,26,172
20150621,27,54
20150621,28,198
20150621,29,72
20150621,30,134
20150621,31,71
20150621,41,872
20150621,42,51
20150621,43,89
20150621,44,173
20150621,45,76
20150621,46,129
20150621,47,123
20150621,48,171
20150621,49,73
20150621,99,2835
20150622,11,13942
20150622,26,5367
20150622,27,4027
20150622,28,4288
20150622,29,2413
20150622,30,2323
20150622,31,1708
20150622,41,16943
20150622,42,2383
20150622,43,2455
20150622,44,3598
20150622,45,2979
20150622,46,3753
20150622,47,4125
20150622,48,5960
20150622,49,1061
20150622,99,77345
20150623,11,10591
20150623,26,3985
20150623,27,2971
20150623,28,3358
20150623,29,1826
20150623,30,1698
20150623,31,1269
20150623,41,12872
20150623,42,1710
20150623,43,1850
20150623,44,2604
20150623,45,2221
20150623,46,2775
20150623,47,3119
20150623,48,4326
20150623,49,799
20150623,99,57992
20150624,11,9931
20150624,26,3804
20150624,27,2978
20150624,28,3218
20150624,29,1705
20150624,30,1531
20150624,31,1259
20150624,41,11858
20150624,42,1652
20150624,43,1696
20150624,44,2497
20150624,45,2162
20150624,46,2981
20150624,47,3203
20150624,48,4233
20150624,49,716
20150624,99,55434
20150625,11,9735
20150625,26,3593
20150625,27,2646
20150625,28,3088
20150625,29,1710
20150625,30,1576
20150625,31,1134
20150625,41,11465
20150625,42,1495
20150625,43,1719
20150625,44,2444
20150625,45,2157
20150625,46,2826
20150625,47,2936
20150625,48,4080
20150625,49,709
20150625,99,53319
20150626,11,10776
20150626,26,4156
20150626,27,2952
20150626,28,3350
20150626,29,1740
20150626,30,1765
20150626,31,1313
20150626,41,12639
20150626,42,1759
20150626,43,1870
20150626,44,2717
20150626,45,2456
20150626,46,3189
20150626,47,3347
20150626,48,4500
20150626,49,797
20150626,99,59332
20150627,11,8353
20150627,26,3081
20150627,27,2720
20150627,28,2969
20150627,29,1614
20150627,30,1587
20150627,31,1055
20150627,41,10760
20150627,42,1283
20150627,43,1408
20150627,44,2152
20150627,45,1797
20150627,46,2317
20150627,47,2649
20150627,48,3647
20150627,49,521
20150627,99,47924
20150628,11,360
20150628,26,177
20150628,27,55
20150628,28,152
20150628,29,54
20150628,30,129
20150628,31,72
20150628,41,867
20150628,42,57
20150628,43,121
20150628,44,164
20150628,45,87
20150628,46,113
20150628,47,106
20150628,48,194
20150628,49,64
20150628,99,2772
20150629,11,14499
20150629,26,5488
20150629,27,4054
20150629,28,4539
20150629,29,2477
20150629,30,2471
20150629,31,1633
20150629,41,17884
20150629,42,2466
20150629,43,2441
20150629,44,3659
20150629,45,3156
20150629,46,4026
20150629,47,4522
20150629,48,5862
20150629,49,1001
20150629,99,80198
20150630,11,10917
20150630,26,3712
20150630,27,2893
20150630,28,3533
20150630,29,1674
20150630,30,1727
20150630,31,1165
20150630,41,13183
20150630,42,1813
20150630,43,1799
20150630,44,2887
20150630,45,2307
20150630,46,2857
20150630,47,3200
20150630,48,4227
20150630,49,659
20150630,99,58567
20150701,11,9922
20150701,26,4044
20150701,27,2979
20150701,28,3193
20150701,29,1731
20150701,30,1602
20150701,31,1260
20150701,41,12226
20150701,42,1625
20150701,43,1742
20150701,44,2516
20150701,45,2303
20150701,46,3003
20150701,47,3159
20150701,48,4408
20150701,49,728
20150701,99,56453
20150702,11,10106
20150702,26,3706
20150702,27,2734
20150702,28,3249
20150702,29,1691
20150702,30,1668
20150702,31,1137
20150702,41,11963
20150702,42,1539
20150702,43,1611
20150702,44,2525
20150702,45,2119
20150702,46,2626
20150702,47,3062
20150702,48,4069
20150702,49,685
20150702,99,54503
20150703,11,11616
20150703,26,4344
20150703,27,3367
20150703,28,3590
20150703,29,1888
20150703,30,1837
20150703,31,1354
20150703,41,13597
20150703,42,1883
20150703,43,1936
20150703,44,2942
20150703,45,2439
20150703,46,2961
20150703,47,3515
20150703,48,4591
20150703,49,748
20150703,99,62622
20150704,11,8613
20150704,26,3243
20150704,27,2741
20150704,28,2934
20150704,29,1602
20150704,30,1586
20150704,31,1039
20150704,41,11274
20150704,42,1325
20150704,43,1570
20150704,44,2184
20150704,45,1824
20150704,46,2382
20150704,47,2715
20150704,48,3865
20150704,49,609
20150704,99,49517
20150705,11,448
20150705,26,194
20150705,27,67
20150705,28,223
20150705,29,81
20150705,30,150
20150705,31,93
20150705,41,1076
20150705,42,98
20150705,43,142
20150705,44,206
20150705,45,86
20150705,46,175
20150705,47,140
20150705,48,190
20150705,49,48
20150705,99,3418
20150706,11,15266
20150706,26,5770
20150706,27,4288
20150706,28,4747
20150706,29,2581
20150706,30,2512
20150706,31,1718
20150706,41,18634
20150706,42,2502
20150706,43,2591
20150706,44,3846
20150706,45,3283
20150706,46,4077
20150706,47,4456
20150706,48,6254
20150706,49,965
20150706,99,83513
20150707,11,11514
20150707,26,3629
20150707,27,2895
20150707,28,3638
20150707,29,1816
20150707,30,1752
20150707,31,1098
20150707,41,13791
20150707,42,1849
20150707,43,1800
20150707,44,2709
20150707,45,2350
20150707,46,2848
20150707,47,3001
20150707,48,4092
20150707,49,656
20150707,99,59454
20150708,11,10313
20150708,26,3570
20150708,27,2792
20150708,28,3275
20150708,29,1606
20150708,30,1643
20150708,31,1164
20150708,41,12113
20150708,42,1705
20150708,43,1636
20150708,44,2459
20150708,45,2131
20150708,46,2931
20150708,47,3024
20150708,48,4107
20150708,49,739
20150708,99,55214
20150709,11,10057
20150709,26,3882
20150709,27,2366
20150709,28,3171
20150709,29,1636
20150709,30,1503
20150709,31,1075
20150709,41,12180
20150709,42,1553
20150709,43,1596
20150709,44,2399
20150709,45,2090
20150709,46,2730
20150709,47,2762
20150709,48,4192
20150709,49,709
20150709,99,53914
20150710,11,11411
20150710,26,4318
20150710,27,3204
20150710,28,3576
20150710,29,1818
20150710,30,1848
20150710,31,1251
20150710,41,13987
20150710,42,1991
20150710,43,1920
20150710,44,2809
20150710,45,2425
20150710,46,2942
20150710,47,3450
20150710,48,4607
20150710,49,788
20150710,99,62358
20150711,11,8962
20150711,26,3447
20150711,27,2671
20150711,28,3123
20150711,29,1746
20150711,30,1617
20150711,31,1080
20150711,41,11759
20150711,42,1397
20150711,43,1528
20150711,44,2341
20150711,45,1949
20150711,46,2658
20150711,47,2621
20150711,48,3951
20150711,49,602
20150711,99,51469
20150712,11,396
20150712,26,145
20150712,27,84
20150712,28,183
20150712,29,110
20150712,30,165
20150712,31,111
20150712,41,968
20150712,42,77
20150712,43,110
20150712,44,242
20150712,45,117
20150712,46,121
20150712,47,129
20150712,48,175
20150712,49,62
20150712,99,3198
20150713,11,14218
20150713,26,5492
20150713,27,4086
20150713,28,4481
20150713,29,2604
20150713,30,2317
20150713,31,1693
20150713,41,17206
20150713,42,2529
20150713,43,2589
20150713,44,3792
20150713,45,3380
20150713,46,4246
20150713,47,4578
20150713,48,6055
20150713,49,1051
20150713,99,80334
20150714,11,11551
